Temperature (K)	Pressure (MPa)	"Density (l, mol/m3)"	"Volume (l, m3/mol)"	"Internal Energy (l, kJ/mol)"	"Enthalpy (l, kJ/mol)"	"Entropy (l, J/mol*K)"	"Cv (l, J/mol*K)"	"Cp (l, J/mol*K)"	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
1167	0.1								10.30740278	0.09701765	69.26249623	78.96426128	175.9605614	35.05773837	43.38153435	816.2830111	1.52231853	43.85536056	0.120781017	vapor
1168	0.1								10.29857196	0.097100841	69.29756479	79.00764891	175.9977243	35.06996367	43.39373402	816.6055947	1.518445224	43.89186793	0.12092593	vapor
1169	0.1								10.28975626	0.097184032	69.33264556	79.05104874	176.0348658	35.08218399	43.40592881	816.9280339	1.514584019	43.92836352	0.121070875	vapor
1170	0.1								10.28095566	0.097267222	69.36773853	79.09446077	176.0719859	35.09439932	43.4181187	817.2503288	1.510734867	43.96484732	0.121215852	vapor
1171	0.1								10.27217011	0.097350413	69.40284371	79.13788498	176.1090848	35.10660964	43.43030368	817.5724797	1.506897718	44.00131934	0.121360862	vapor
1172	0.1								10.26339958	0.097433603	69.43796108	79.18132137	176.1461624	35.11881493	43.44248372	817.894487	1.503072525	44.03777959	0.121505904	vapor
1173	0.1								10.25464403	0.097516793	69.47309064	79.22476995	176.1832187	35.13101517	43.45465881	818.2163507	1.499259237	44.07422806	0.121650978	vapor
1174	0.1								10.24590342	0.097599983	69.50823238	79.26823069	176.2202539	35.14321035	43.46682893	818.5380712	1.495457807	44.11066476	0.121796084	vapor
1175	0.1								10.2371777	0.097683173	69.54338631	79.3117036	176.2572678	35.15540046	43.47899405	818.8596486	1.491668186	44.1470897	0.121941222	vapor
1176	0.1								10.22846685	0.097766363	69.57855241	79.35518868	176.2942607	35.16758546	43.49115418	819.1810834	1.487890327	44.18350286	0.122086392	vapor
1177	0.1								10.21977082	0.097849552	69.61373067	79.39868591	176.3312324	35.17976535	43.50330927	819.5023756	1.484124182	44.21990427	0.122231594	vapor
1178	0.1								10.21108958	0.097932742	69.64892111	79.44219529	176.368183	35.1919401	43.51545933	819.8235255	1.480369703	44.25629391	0.122376827	vapor
1179	0.1								10.20242309	0.098015931	69.6841237	79.48571682	176.4051126	35.20410971	43.52760432	820.1445334	1.476626844	44.2926718	0.122522093	vapor
1180	0.1								10.19377131	0.09809912	69.71933845	79.5292505	176.4420212	35.21627415	43.53974424	820.4653995	1.472895557	44.32903793	0.12266739	vapor
1181	0.1								10.18513421	0.09818231	69.75456535	79.57279631	176.4789088	35.2284334	43.55187907	820.786124	1.469175796	44.36539231	0.122812718	vapor
1182	0.1								10.17651174	0.098265499	69.78980439	79.61635426	176.5157755	35.24058746	43.56400878	821.1067072	1.465467515	44.40173494	0.122958078	vapor
1183	0.1								10.16790387	0.098348688	69.82505558	79.65992433	176.5526212	35.25273629	43.57613336	821.4271494	1.461770666	44.43806582	0.12310347	vapor
1184	0.1								10.15931056	0.098431876	69.86031889	79.70350652	176.589446	35.2648799	43.5882528	821.7474507	1.458085204	44.47438496	0.123248893	vapor
1185	0.1								10.15073178	0.098515065	69.89559434	79.74710083	176.62625	35.27701825	43.60036707	822.0676113	1.454411083	44.51069236	0.123394348	vapor
1186	0.1								10.14216748	0.098598253	69.93088191	79.79070725	176.6630332	35.28915133	43.61247616	822.3876317	1.450748258	44.54698803	0.123539833	vapor
1187	0.1								10.13361764	0.098681442	69.9661816	79.83432578	176.6997955	35.30127913	43.62458006	822.7075119	1.447096683	44.58327196	0.12368535	vapor
1188	0.1								10.12508221	0.09876463	70.0014934	79.87795641	176.7365371	35.31340163	43.63667874	823.0272521	1.443456314	44.61954416	0.123830899	vapor
1189	0.1								10.11656116	0.098847818	70.03681731	79.92159914	176.773258	35.32551881	43.64877219	823.3468528	1.439827104	44.65580463	0.123976478	vapor
1190	0.1								10.10805446	0.098931006	70.07215332	79.96525395	176.8099581	35.33763065	43.66086039	823.666314	1.436209011	44.69205338	0.124122089	vapor
1191	0.1								10.09956206	0.099014194	70.10750143	80.00892086	176.8466376	35.34973715	43.67294332	823.985636	1.432601988	44.7282904	0.12426773	vapor
1192	0.1								10.09108393	0.099097382	70.14286163	80.05259984	176.8832964	35.36183827	43.68502097	824.304819	1.429005993	44.76451571	0.124413403	vapor
1193	0.1								10.08262003	0.09918057	70.17823391	80.0962909	176.9199346	35.37393402	43.69709333	824.6238633	1.42542098	44.8007293	0.124559106	vapor
1194	0.1								10.07417033	0.099263757	70.21361828	80.13999402	176.9565522	35.38602437	43.70916037	824.9427691	1.421846907	44.83693117	0.124704841	vapor
1195	0.1								10.0657348	0.099346945	70.24901473	80.18370922	176.9931493	35.3981093	43.72122207	825.2615366	1.418283729	44.87312134	0.124850606	vapor
1196	0.1								10.05731339	0.099430132	70.28442324	80.22743647	177.0297258	35.4101888	43.73327843	825.5801661	1.414731404	44.9092998	0.124996402	vapor
1197	0.1								10.04890607	0.099513319	70.31984382	80.27117577	177.0662819	35.42226285	43.74532943	825.8986577	1.411189887	44.94546656	0.125142228	vapor
1198	0.1								10.04051281	0.099596507	70.35527647	80.31492712	177.1028174	35.43433144	43.75737504	826.2170118	1.407659137	44.98162162	0.125288085	vapor
1199	0.1								10.03213357	0.099679694	70.39072116	80.35869052	177.1393326	35.44639456	43.76941526	826.5352285	1.40413911	45.01776498	0.125433973	vapor
1200	0.1								10.02376831	0.09976288	70.4261779	80.40246595	177.1758273	35.45845218	43.78145007	826.8533081	1.400629765	45.05389665	0.125579891	vapor
1201	0.1								10.01541701	0.099846067	70.46164669	80.44625342	177.2123017	35.47050428	43.79347945	827.1712508	1.397131057	45.09001663	0.12572584	vapor
1202	0.1								10.00707962	0.099929254	70.49712752	80.49005291	177.2487557	35.48255087	43.80550338	827.4890568	1.393642947	45.12612493	0.125871819	vapor
1203	0.1								9.998756107	0.10001244	70.53262037	80.53386442	177.2851894	35.49459191	43.81752185	827.8067264	1.390165391	45.16222154	0.126017829	vapor
1204	0.1								9.990446444	0.100095627	70.56812526	80.57768795	177.3216028	35.50662739	43.82953485	828.1242597	1.386698348	45.19830647	0.126163869	vapor
1205	0.1								9.982150593	0.100178813	70.60364217	80.62152349	177.3579959	35.51865731	43.84154235	828.4416571	1.383241776	45.23437972	0.126309939	vapor
1206	0.1								9.973868518	0.100261999	70.63917109	80.66537103	177.3943688	35.53068163	43.85354435	828.7589186	1.379795635	45.2704413	0.126456039	vapor
1207	0.1								9.965600187	0.100345186	70.67471202	80.70923058	177.4307215	35.54270036	43.86554082	829.0760446	1.376359883	45.30649121	0.12660217	vapor
1208	0.1								9.957345564	0.100428372	70.71026496	80.75310211	177.4670541	35.55471346	43.87753176	829.3930353	1.372934479	45.34252945	0.12674833	vapor
1209	0.1								9.949104615	0.100511557	70.7458299	80.79698564	177.5033665	35.56672094	43.88951714	829.7098908	1.369519383	45.37855604	0.12689452	vapor
1210	0.1								9.940877307	0.100594743	70.78140683	80.84088115	177.5396587	35.57872276	43.90149695	830.0266115	1.366114553	45.41457096	0.127040741	vapor
1211	0.1								9.932663606	0.100677929	70.81699574	80.88478863	177.5759309	35.59071892	43.91347118	830.3431975	1.362719951	45.45057422	0.127186991	vapor
1212	0.1								9.924463477	0.100761114	70.85259664	80.92870809	177.6121831	35.60270941	43.9254398	830.659649	1.359335535	45.48656584	0.127333271	vapor
1213	0.1								9.916276887	0.1008443	70.88820952	80.97263951	177.6484152	35.6146942	43.93740281	830.9759664	1.355961266	45.5225458	0.127479581	vapor
1214	0.1								9.908103803	0.100927485	70.92383437	81.01658289	177.6846273	35.62667329	43.94936019	831.2921497	1.352597104	45.55851412	0.127625921	vapor
1215	0.1								9.899944191	0.10101067	70.95947118	81.06053823	177.7208194	35.63864665	43.96131193	831.6081992	1.34924301	45.5944708	0.12777229	vapor
1216	0.1								9.891798018	0.101093856	70.99511996	81.10450551	177.7569916	35.65061428	43.973258	831.9241151	1.345898944	45.63041583	0.127918689	vapor
1217	0.1								9.883665251	0.101177041	71.03078069	81.14848474	177.7931438	35.66257616	43.9851984	832.2398977	1.342564867	45.66634924	0.128065118	vapor
1218	0.1								9.875545856	0.101260225	71.06645336	81.19247591	177.8292762	35.67453227	43.99713311	832.5555472	1.33924074	45.70227101	0.128211576	vapor
1219	0.1								9.867439801	0.10134341	71.10213798	81.23647901	177.8653887	35.6864826	44.00906211	832.8710637	1.335926525	45.73818116	0.128358064	vapor
1220	0.1								9.859347052	0.101426595	71.13783453	81.28049403	177.9014814	35.69842714	44.02098539	833.1864475	1.332622182	45.77407968	0.128504581	vapor
1221	0.1								9.851267578	0.10150978	71.17354302	81.32452097	177.9375543	35.71036586	44.03290294	833.5016988	1.329327674	45.80996658	0.128651127	vapor
1222	0.1								9.843201344	0.101592964	71.20926343	81.36855983	177.9736074	35.72229877	44.04481474	833.8168179	1.326042962	45.84584186	0.128797702	vapor
1223	0.1								9.83514832	0.101676148	71.24499576	81.4126106	178.0096407	35.73422584	44.05672078	834.1318048	1.322768009	45.88170554	0.128944307	vapor
1224	0.1								9.827108471	0.101759333	71.28074001	81.45667327	178.0456544	35.74614705	44.06862104	834.44666	1.319502775	45.9175576	0.129090941	vapor
1225	0.1								9.819081766	0.101842517	71.31649616	81.50074784	178.0816483	35.75806241	44.0805155	834.7613835	1.316247225	45.95339806	0.129237604	vapor
1226	0.1								9.811068173	0.101925701	71.35226421	81.5448343	178.1176226	35.76997188	44.09240416	835.0759755	1.31300132	45.98922691	0.129384297	vapor
1227	0.1								9.80306766	0.102008885	71.38804416	81.58893265	178.1535772	35.78187546	44.104287	835.3904363	1.309765023	46.02504417	0.129531018	vapor
1228	0.1								9.795080194	0.102092069	71.423836	81.63304287	178.1895122	35.79377313	44.11616401	835.7047662	1.306538296	46.06084984	0.129677768	vapor
1229	0.1								9.787105743	0.102175252	71.45963973	81.67716497	178.2254276	35.80566489	44.12803517	836.0189652	1.303321104	46.09664391	0.129824547	vapor
1230	0.1								9.779144276	0.102258436	71.49545533	81.72129894	178.2613235	35.81755071	44.13990046	836.3330337	1.300113409	46.1324264	0.129971355	vapor
1231	0.1								9.771195761	0.10234162	71.53128281	81.76544477	178.2971998	35.82943058	44.15175988	836.6469717	1.296915174	46.1681973	0.130118192	vapor
1232	0.1								9.763260167	0.102424803	71.56712215	81.80960246	178.3330567	35.84130449	44.1636134	836.9607796	1.293726363	46.20395663	0.130265058	vapor
1233	0.1								9.755337461	0.102507986	71.60297336	81.853772	178.368894	35.85317242	44.17546102	837.2744576	1.290546941	46.23970438	0.130411952	vapor
1234	0.1								9.747427613	0.10259117	71.63883641	81.89795338	178.4047119	35.86503437	44.18730273	837.5880058	1.28737687	46.27544056	0.130558875	vapor
1235	0.1								9.739530591	0.102674353	71.67471132	81.9421466	178.4405104	35.87689032	44.1991385	837.9014244	1.284216115	46.31116517	0.130705826	vapor
1236	0.1								9.731646364	0.102757536	71.71059807	81.98635166	178.4762895	35.88874025	44.21096833	838.2147137	1.28106464	46.34687822	0.130852807	vapor
1237	0.1								9.723774901	0.102840719	71.74649666	82.03056854	178.5120492	35.90058415	44.22279219	838.5278739	1.27792241	46.38257971	0.130999815	vapor
1238	0.1								9.71591617	0.102923902	71.78240708	82.07479724	178.5477896	35.91242201	44.23461009	838.8409052	1.274789389	46.41826965	0.131146852	vapor
1239	0.1								9.708070142	0.103007084	71.81832932	82.11903775	178.5835106	35.92425382	44.246422	839.1538077	1.271665542	46.45394803	0.131293917	vapor
1240	0.1								9.700236785	0.103090267	71.85426338	82.16329008	178.6192124	35.93607956	44.25822791	839.4665817	1.268550834	46.48961487	0.131441011	vapor
1241	0.1								9.692416068	0.10317345	71.89020926	82.20755421	178.6548949	35.94789922	44.27002781	839.7792274	1.26544523	46.52527016	0.131588133	vapor
1242	0.1								9.684607961	0.103256632	71.92616694	82.25183013	178.6905581	35.95971279	44.28182168	840.091745	1.262348695	46.56091391	0.131735283	vapor
1243	0.1								9.676812433	0.103339814	71.96213642	82.29611785	178.7262022	35.97152025	44.29360952	840.4041346	1.259261195	46.59654613	0.131882462	vapor
1244	0.1								9.669029454	0.103422997	71.99811769	82.34041735	178.761827	35.98332159	44.3053913	840.7163966	1.256182696	46.63216682	0.132029668	vapor
1245	0.1								9.661258994	0.103506179	72.03411076	82.38472863	178.7974327	35.9951168	44.31716702	841.028531	1.253113162	46.66777597	0.132176903	vapor
1246	0.1								9.653501023	0.103589361	72.07011561	82.42905168	178.8330192	36.00690587	44.32893666	841.3405382	1.250052561	46.70337361	0.132324165	vapor
1247	0.1								9.645755509	0.103672543	72.10613223	82.4733865	178.8685867	36.01868878	44.34070021	841.6524182	1.247000857	46.73895973	0.132471456	vapor
1248	0.1								9.638022424	0.103755725	72.14216062	82.51773308	178.9041351	36.03046552	44.35245765	841.9641714	1.243958018	46.77453433	0.132618774	vapor
1249	0.1								9.630301737	0.103838906	72.17820078	82.56209142	178.9396644	36.04223608	44.36420898	842.2757978	1.24092401	46.81009742	0.13276612	vapor
1250	0.1								9.622593419	0.103922088	72.2142527	82.6064615	178.9751746	36.05400044	44.37595418	842.5872977	1.237898799	46.845649	0.132913494	vapor
1251	0.1								9.614897439	0.10400527	72.25031637	82.65084332	179.0106659	36.0657586	44.38769324	842.8986713	1.234882352	46.88118908	0.133060896	vapor
1252	0.1								9.607213769	0.104088451	72.28639178	82.69523688	179.0461382	36.07751054	44.39942615	843.2099188	1.231874635	46.91671766	0.133208326	vapor
1253	0.1								9.599542378	0.104171632	72.32247893	82.73964217	179.0815915	36.08925625	44.41115289	843.5210404	1.228875617	46.95223475	0.133355783	vapor
1254	0.1								9.591883238	0.104254814	72.35857782	82.78405919	179.1170259	36.10099572	44.42287345	843.8320363	1.225885263	46.98774035	0.133503268	vapor
1255	0.1								9.584236318	0.104337995	72.39468843	82.82848792	179.1524414	36.11272893	44.43458783	844.1429066	1.222903542	47.02323446	0.13365078	vapor
1256	0.1								9.57660159	0.104421176	72.43081076	82.87292836	179.187838	36.12445588	44.44629599	844.4536517	1.219930421	47.05871709	0.13379832	vapor
1257	0.1								9.568979025	0.104504357	72.46694481	82.91738051	179.2232158	36.13617655	44.45799795	844.7642716	1.216965867	47.09418824	0.133945887	vapor
1258	0.1								9.561368593	0.104587538	72.50309056	82.96184435	179.2585747	36.14789092	44.46969367	845.0747665	1.214009848	47.12964792	0.134093481	vapor
1259	0.1								9.553770265	0.104670719	72.53924802	83.00631989	179.2939148	36.159599	44.48138316	845.3851367	1.211062332	47.16509613	0.134241103	vapor
1260	0.1								9.546184012	0.104753899	72.57541717	83.05080712	179.3292361	36.17130076	44.49306639	845.6953824	1.208123288	47.20053288	0.134388753	vapor
1261	0.1								9.538609807	0.10483708	72.61159802	83.09530602	179.3645387	36.18299619	44.50474336	846.0055037	1.205192683	47.23595816	0.134536429	vapor
1262	0.1								9.531047619	0.104920261	72.64779054	83.1398166	179.3998226	36.19468529	44.51641406	846.3155009	1.202270485	47.27137199	0.134684133	vapor
1263	0.1								9.523497421	0.105003441	72.68399474	83.18433885	179.4350877	36.20636804	44.52807847	846.625374	1.199356664	47.30677436	0.134831864	vapor
1264	0.1								9.515959183	0.105086621	72.72021062	83.22887276	179.4703342	36.21804443	44.53973658	846.9351234	1.196451188	47.34216529	0.134979621	vapor
1265	0.1								9.508432878	0.105169802	72.75643815	83.27341832	179.505562	36.22971444	44.55138838	847.2447492	1.193554026	47.37754477	0.135127406	vapor
1266	0.1								9.500918478	0.105252982	72.79267735	83.31797553	179.5407712	36.24137808	44.56303385	847.5542516	1.190665147	47.41291282	0.135275218	vapor
1267	0.1								9.493415953	0.105336162	72.82892819	83.36254438	179.5759617	36.25303532	44.574673	847.8636308	1.187784519	47.44826943	0.135423057	vapor
1268	0.1								9.485925275	0.105419342	72.86519068	83.40712487	179.6111337	36.26468615	44.58630579	848.172887	1.184912112	47.48361461	0.135570923	vapor
1269	0.1								9.478446418	0.105502522	72.90146481	83.45171699	179.6462872	36.27633057	44.59793223	848.4820204	1.182047896	47.51894837	0.135718815	vapor
1270	0.1								9.470979352	0.105585702	72.93775057	83.49632074	179.681422	36.28796856	44.60955231	848.7910311	1.179191839	47.5542707	0.135866734	vapor
1271	0.1								9.46352405	0.105668881	72.97404796	83.5409361	179.7165384	36.29960011	44.621166	849.0999193	1.176343913	47.58958162	0.13601468	vapor
1272	0.1								9.456080484	0.105752061	73.01035697	83.58556307	179.7516363	36.31122521	44.63277331	849.4086853	1.173504085	47.62488112	0.136162653	vapor
1273	0.1								9.448648626	0.105835241	73.04667759	83.63020164	179.7867158	36.32284385	44.64437421	849.7173293	1.170672327	47.66016921	0.136310652	vapor
1274	0.1								9.441228448	0.10591842	73.08300981	83.67485181	179.8217767	36.33445601	44.6559687	850.0258513	1.167848608	47.69544591	0.136458678	vapor
